student_id,academic_year,year_outcome,status,status_change_at,programme_year_next,avg_mark,modules_passed,modules_total
24720,1050-51,pass,enrolled,1051-09-01,2.0,75.53,4,4
24721,1050-51,pass,enrolled,1051-09-01,2.0,92.9,1,1
24722,1050-51,pass,enrolled,1051-09-01,2.0,73.9,1,1
24723,1050-51,pass,enrolled,1051-09-01,2.0,50.87,3,3
24724,1050-51,pass,enrolled,1051-09-01,2.0,81.17,3,3
24725,1050-51,pass,enrolled,1051-09-01,2.0,64.0,2,2
24726,1050-51,pass,enrolled,1051-09-01,2.0,77.7,4,4
24727,1050-51,fail,repeating,1051-09-01,1.0,43.3,3,4
24728,1050-51,pass,enrolled,1051-09-01,2.0,73.65,4,4
24729,1050-51,pass,enrolled,1051-09-01,2.0,71.0,2,2
24730,1050-51,pass,enrolled,1051-09-01,2.0,48.67,4,4
24731,1050-51,pass,enrolled,1051-09-01,2.0,62.27,4,4
24732,1050-51,pass,withdrawn,1051-09-01,,52.8,4,4
24733,1050-51,pass,enrolled,1051-09-01,2.0,51.8,4,4
24734,1050-51,pass,enrolled,1051-09-01,2.0,72.9,2,2
24735,1050-51,pass,withdrawn,1051-09-01,,69.38,4,4
24736,1050-51,pass,enrolled,1051-09-01,2.0,63.5,2,2
24737,1050-51,pass,enrolled,1051-09-01,2.0,61.58,4,4
24738,1050-51,pass,enrolled,1051-09-01,2.0,80.05,2,2
24739,1050-51,pass,withdrawn,1051-09-01,,58.5,4,4
24740,1050-51,pass,enrolled,1051-09-01,2.0,74.95,4,4
24741,1050-51,pass,enrolled,1051-09-01,2.0,64.72,4,4
24742,1050-51,pass,enrolled,1051-09-01,2.0,73.95,2,2
24743,1050-51,pass,enrolled,1051-09-01,2.0,80.05,4,4
24744,1050-51,pass,enrolled,1051-09-01,2.0,56.77,4,4
24745,1050-51,pass,enrolled,1051-09-01,2.0,58.12,4,4
24746,1050-51,pass,enrolled,1051-09-01,2.0,55.5,4,4
24747,1050-51,pass,enrolled,1051-09-01,2.0,68.7,4,4
24748,1050-51,fail,repeating,1051-09-01,1.0,46.0,3,4
24749,1050-51,pass,enrolled,1051-09-01,2.0,55.6,4,4
24750,1050-51,pass,enrolled,1051-09-01,2.0,70.67,3,3
24751,1050-51,pass,enrolled,1051-09-01,2.0,64.42,4,4
24752,1050-51,pass,enrolled,1051-09-01,2.0,55.25,4,4
24753,1050-51,pass,enrolled,1051-09-01,2.0,68.1,3,3
24754,1050-51,pass,enrolled,1051-09-01,2.0,71.3,1,1
24755,1050-51,pass,enrolled,1051-09-01,2.0,55.9,4,4
24756,1050-51,pass,enrolled,1051-09-01,2.0,56.07,3,3
24757,1050-51,fail,repeating,1051-09-01,1.0,38.3,0,1
24758,1050-51,pass,enrolled,1051-09-01,2.0,56.8,4,4
24759,1050-51,pass,enrolled,1051-09-01,2.0,75.0,4,4
24760,1050-51,pass,enrolled,1051-09-01,2.0,71.97,4,4
24761,1050-51,pass,enrolled,1051-09-01,2.0,46.3,1,1
24762,1050-51,pass,enrolled,1051-09-01,2.0,72.08,4,4
24763,1050-51,pass,enrolled,1051-09-01,2.0,65.23,3,3
24764,1050-51,pass,enrolled,1051-09-01,2.0,62.7,2,2
24765,1050-51,pass,enrolled,1051-09-01,2.0,60.9,1,1
24766,1050-51,pass,enrolled,1051-09-01,2.0,61.7,4,4
24767,1050-51,pass,enrolled,1051-09-01,2.0,77.47,4,4
24768,1050-51,pass,enrolled,1051-09-01,2.0,68.67,4,4
24769,1050-51,pass,enrolled,1051-09-01,2.0,74.2,2,2
24770,1050-51,pass,enrolled,1051-09-01,2.0,66.17,3,3
24771,1050-51,pass,enrolled,1051-09-01,2.0,77.33,4,4
24772,1050-51,pass,enrolled,1051-09-01,2.0,81.3,1,1
24773,1050-51,pass,enrolled,1051-09-01,2.0,69.38,4,4
24774,1050-51,pass,enrolled,1051-09-01,2.0,52.4,1,1
24775,1050-51,pass,enrolled,1051-09-01,2.0,72.05,4,4
24776,1050-51,pass,enrolled,1051-09-01,2.0,76.72,4,4
24777,1050-51,pass,enrolled,1051-09-01,2.0,71.15,4,4
24778,1050-51,pass,enrolled,1051-09-01,2.0,51.45,4,4
24779,1050-51,pass,enrolled,1051-09-01,2.0,69.6,4,4
24780,1050-51,pass,enrolled,1051-09-01,2.0,46.5,1,1
24781,1050-51,pass,enrolled,1051-09-01,2.0,54.8,1,1
24782,1050-51,pass,enrolled,1051-09-01,2.0,69.75,4,4
24783,1050-51,pass,enrolled,1051-09-01,2.0,58.55,2,2
24784,1050-51,fail,repeating,1051-09-01,1.0,36.12,1,4
24785,1050-51,pass,enrolled,1051-09-01,2.0,64.72,4,4
24786,1050-51,pass,enrolled,1051-09-01,2.0,56.75,2,2
24787,1050-51,pass,enrolled,1051-09-01,2.0,79.23,3,3
24788,1050-51,pass,enrolled,1051-09-01,2.0,52.5,2,2
24789,1050-51,fail,repeating,1051-09-01,1.0,46.25,3,4
24790,1050-51,pass,enrolled,1051-09-01,2.0,53.95,4,4
24791,1050-51,pass,enrolled,1051-09-01,2.0,66.42,4,4
24792,1050-51,pass,enrolled,1051-09-01,2.0,71.7,2,2
24793,1050-51,pass,enrolled,1051-09-01,2.0,66.62,4,4
24794,1050-51,pass,enrolled,1051-09-01,2.0,61.03,3,3
24795,1050-51,pass,enrolled,1051-09-01,2.0,73.95,4,4
24796,1050-51,pass,enrolled,1051-09-01,2.0,63.38,4,4
24797,1050-51,pass,enrolled,1051-09-01,2.0,66.1,1,1
24798,1050-51,pass,enrolled,1051-09-01,2.0,78.4,4,4
24799,1050-51,pass,enrolled,1051-09-01,2.0,61.0,1,1
24800,1050-51,fail,repeating,1051-09-01,1.0,54.82,3,4
24801,1050-51,pass,enrolled,1051-09-01,2.0,52.6,4,4
24802,1050-51,pass,enrolled,1051-09-01,2.0,51.8,1,1
24803,1050-51,pass,enrolled,1051-09-01,2.0,64.92,4,4
24804,1050-51,pass,enrolled,1051-09-01,2.0,71.53,4,4
24805,1050-51,pass,enrolled,1051-09-01,2.0,43.3,1,1
24806,1050-51,pass,enrolled,1051-09-01,2.0,70.2,1,1
24807,1050-51,pass,enrolled,1051-09-01,2.0,73.5,1,1
24808,1050-51,pass,enrolled,1051-09-01,2.0,75.5,1,1
24809,1050-51,pass,enrolled,1051-09-01,2.0,59.6,4,4
24810,1050-51,pass,enrolled,1051-09-01,2.0,64.28,4,4
24811,1050-51,pass,enrolled,1051-09-01,2.0,53.4,1,1
24812,1050-51,fail,withdrawn,1051-09-01,,37.92,2,4
24813,1050-51,pass,enrolled,1051-09-01,2.0,62.65,4,4
24814,1050-51,pass,enrolled,1051-09-01,2.0,59.55,2,2
24815,1050-51,pass,enrolled,1051-09-01,2.0,82.7,1,1
24816,1050-51,pass,enrolled,1051-09-01,2.0,56.45,4,4
24817,1050-51,pass,enrolled,1051-09-01,2.0,50.55,4,4
24818,1050-51,pass,enrolled,1051-09-01,2.0,75.6,4,4
24819,1050-51,pass,enrolled,1051-09-01,2.0,77.5,2,2
24820,1050-51,pass,enrolled,1051-09-01,2.0,47.5,3,3
24821,1050-51,pass,enrolled,1051-09-01,2.0,72.33,3,3
24822,1050-51,fail,repeating,1051-09-01,1.0,49.3,3,4
24823,1050-51,pass,enrolled,1051-09-01,2.0,55.08,4,4
24824,1050-51,pass,withdrawn,1051-09-01,,77.35,2,2
24825,1050-51,pass,enrolled,1051-09-01,2.0,47.0,4,4
24826,1050-51,pass,enrolled,1051-09-01,2.0,63.93,3,3
24827,1050-51,fail,repeating,1051-09-01,1.0,46.38,3,4
24828,1050-51,pass,enrolled,1051-09-01,2.0,62.95,4,4
24829,1050-51,pass,enrolled,1051-09-01,2.0,58.8,2,2
24830,1050-51,pass,enrolled,1051-09-01,2.0,87.67,3,3
24831,1050-51,fail,repeating,1051-09-01,1.0,43.88,2,4
24832,1050-51,pass,enrolled,1051-09-01,2.0,76.7,1,1
24833,1050-51,pass,enrolled,1051-09-01,2.0,74.45,4,4
24834,1050-51,pass,enrolled,1051-09-01,2.0,76.42,4,4
24835,1050-51,pass,enrolled,1051-09-01,2.0,58.33,4,4
24836,1050-51,pass,enrolled,1051-09-01,2.0,59.92,4,4
24837,1050-51,pass,enrolled,1051-09-01,2.0,72.3,4,4
24838,1050-51,pass,enrolled,1051-09-01,2.0,70.25,2,2
24839,1050-51,pass,enrolled,1051-09-01,2.0,57.45,4,4
24840,1050-51,pass,enrolled,1051-09-01,2.0,56.05,4,4
24841,1050-51,pass,enrolled,1051-09-01,2.0,65.3,1,1
24842,1050-51,pass,enrolled,1051-09-01,2.0,64.3,1,1
24843,1050-51,pass,enrolled,1051-09-01,2.0,46.1,2,2
24844,1050-51,pass,withdrawn,1051-09-01,,56.35,2,2
24845,1050-51,pass,enrolled,1051-09-01,2.0,75.5,1,1
24846,1050-51,fail,repeating,1051-09-01,1.0,42.1,3,4
24847,1050-51,pass,enrolled,1051-09-01,2.0,73.48,4,4
24848,1050-51,fail,withdrawn,1051-09-01,,45.47,3,4
24849,1050-51,pass,enrolled,1051-09-01,2.0,59.25,2,2
24850,1050-51,pass,enrolled,1051-09-01,2.0,55.92,4,4
24851,1050-51,pass,enrolled,1051-09-01,2.0,67.58,4,4
24852,1050-51,pass,enrolled,1051-09-01,2.0,66.42,4,4
24853,1050-51,pass,enrolled,1051-09-01,2.0,80.22,4,4
24854,1050-51,pass,enrolled,1051-09-01,2.0,59.48,4,4
24855,1050-51,pass,enrolled,1051-09-01,2.0,59.4,3,3
24856,1050-51,pass,enrolled,1051-09-01,2.0,50.43,3,3
24857,1050-51,pass,enrolled,1051-09-01,2.0,65.57,4,4
24858,1050-51,pass,enrolled,1051-09-01,2.0,62.17,3,3
24859,1050-51,pass,enrolled,1051-09-01,2.0,68.9,4,4
24860,1050-51,pass,enrolled,1051-09-01,2.0,67.3,1,1
24861,1050-51,pass,enrolled,1051-09-01,2.0,61.2,2,2
24862,1050-51,pass,enrolled,1051-09-01,2.0,71.53,4,4
24863,1050-51,pass,enrolled,1051-09-01,2.0,59.35,4,4
24864,1050-51,pass,enrolled,1051-09-01,2.0,68.53,4,4
24865,1050-51,pass,enrolled,1051-09-01,2.0,48.8,4,4
24866,1050-51,pass,enrolled,1051-09-01,2.0,62.3,1,1
24867,1050-51,fail,repeating,1051-09-01,1.0,46.85,3,4
24868,1050-51,pass,enrolled,1051-09-01,2.0,48.0,4,4
24869,1050-51,pass,enrolled,1051-09-01,2.0,72.42,4,4
24870,1050-51,pass,enrolled,1051-09-01,2.0,53.77,4,4
24871,1050-51,pass,enrolled,1051-09-01,2.0,63.33,3,3
24872,1050-51,fail,repeating,1051-09-01,1.0,50.77,3,4
24873,1050-51,pass,enrolled,1051-09-01,2.0,67.22,4,4
24874,1050-51,pass,enrolled,1051-09-01,2.0,73.3,2,2
24875,1050-51,pass,enrolled,1051-09-01,2.0,54.05,4,4
24876,1050-51,pass,enrolled,1051-09-01,2.0,74.4,2,2
24877,1050-51,pass,enrolled,1051-09-01,2.0,41.5,1,1
24878,1050-51,pass,enrolled,1051-09-01,2.0,52.6,4,4
24879,1050-51,pass,enrolled,1051-09-01,2.0,68.43,4,4
24880,1050-51,fail,withdrawn,1051-09-01,,44.75,1,2
24881,1050-51,pass,enrolled,1051-09-01,2.0,62.6,1,1
24882,1050-51,pass,enrolled,1051-09-01,2.0,53.5,1,1
24883,1050-51,pass,enrolled,1051-09-01,2.0,58.58,4,4
24884,1050-51,pass,enrolled,1051-09-01,2.0,72.17,4,4
24885,1050-51,pass,enrolled,1051-09-01,2.0,92.2,1,1
24886,1050-51,pass,enrolled,1051-09-01,2.0,74.95,4,4
24887,1050-51,pass,enrolled,1051-09-01,2.0,70.83,4,4
24888,1050-51,fail,withdrawn,1051-09-01,,43.1,1,2
24889,1050-51,pass,enrolled,1051-09-01,2.0,52.35,4,4
24890,1050-51,pass,enrolled,1051-09-01,2.0,74.37,3,3
24891,1050-51,pass,enrolled,1051-09-01,2.0,66.23,3,3
24892,1050-51,pass,enrolled,1051-09-01,2.0,57.5,1,1
24893,1050-51,pass,enrolled,1051-09-01,2.0,68.2,1,1
24894,1050-51,pass,enrolled,1051-09-01,2.0,82.92,4,4
24895,1050-51,pass,enrolled,1051-09-01,2.0,55.75,2,2
24896,1050-51,pass,enrolled,1051-09-01,2.0,63.3,1,1
24897,1050-51,pass,enrolled,1051-09-01,2.0,70.95,4,4
24898,1050-51,pass,enrolled,1051-09-01,2.0,63.8,1,1
24899,1050-51,pass,enrolled,1051-09-01,2.0,73.2,1,1
249,1050-51,fail,withdrawn,1051-09-01,,44.55,2,4
24900,1050-51,pass,enrolled,1051-09-01,2.0,82.0,4,4
24901,1050-51,pass,enrolled,1051-09-01,2.0,65.4,1,1
24902,1050-51,pass,enrolled,1051-09-01,2.0,60.88,4,4
24903,1050-51,pass,enrolled,1051-09-01,2.0,63.6,4,4
24904,1050-51,pass,enrolled,1051-09-01,2.0,52.1,1,1
24905,1050-51,fail,withdrawn,1051-09-01,,44.5,3,4
24906,1050-51,fail,repeating,1051-09-01,1.0,39.7,0,1
24907,1050-51,pass,enrolled,1051-09-01,2.0,55.33,3,3
24908,1050-51,pass,enrolled,1051-09-01,2.0,61.95,2,2
24909,1050-51,pass,enrolled,1051-09-01,2.0,73.08,4,4
24910,1050-51,pass,enrolled,1051-09-01,2.0,64.97,4,4
24911,1050-51,pass,enrolled,1051-09-01,2.0,53.5,2,2
24912,1050-51,pass,enrolled,1051-09-01,2.0,79.9,2,2
24913,1050-51,pass,enrolled,1051-09-01,2.0,75.1,4,4
24914,1050-51,pass,enrolled,1051-09-01,2.0,87.7,1,1
24915,1050-51,pass,enrolled,1051-09-01,2.0,55.77,4,4
24916,1050-51,pass,enrolled,1051-09-01,2.0,82.7,1,1
24917,1050-51,pass,enrolled,1051-09-01,2.0,59.8,4,4
24918,1050-51,pass,enrolled,1051-09-01,2.0,62.05,2,2
24919,1050-51,pass,enrolled,1051-09-01,2.0,84.8,4,4
24920,1050-51,fail,withdrawn,1051-09-01,,39.1,0,1
24921,1050-51,pass,enrolled,1051-09-01,2.0,75.65,2,2
24922,1050-51,pass,enrolled,1051-09-01,2.0,74.0,1,1
24923,1050-51,pass,enrolled,1051-09-01,2.0,52.23,4,4
24924,1050-51,pass,enrolled,1051-09-01,2.0,59.5,4,4
24925,1050-51,pass,enrolled,1051-09-01,2.0,59.6,1,1
24926,1050-51,pass,enrolled,1051-09-01,2.0,51.98,4,4
24927,1050-51,pass,enrolled,1051-09-01,2.0,74.3,3,3
24928,1050-51,pass,enrolled,1051-09-01,2.0,67.95,4,4
24929,1050-51,pass,enrolled,1051-09-01,2.0,53.25,4,4
24930,1050-51,fail,repeating,1051-09-01,1.0,43.65,2,4
24931,1050-51,pass,enrolled,1051-09-01,2.0,75.8,4,4
24932,1050-51,pass,enrolled,1051-09-01,2.0,64.95,2,2
24933,1050-51,pass,enrolled,1051-09-01,2.0,68.43,3,3
24934,1050-51,pass,enrolled,1051-09-01,2.0,64.7,1,1
24935,1050-51,pass,enrolled,1051-09-01,2.0,67.15,4,4
24936,1050-51,pass,enrolled,1051-09-01,2.0,71.22,4,4
24937,1050-51,pass,enrolled,1051-09-01,2.0,64.75,2,2
24938,1050-51,pass,enrolled,1051-09-01,2.0,59.12,4,4
24939,1050-51,pass,enrolled,1051-09-01,2.0,68.8,2,2
24940,1050-51,pass,enrolled,1051-09-01,2.0,59.8,4,4
24941,1050-51,pass,enrolled,1051-09-01,2.0,73.8,4,4
24942,1050-51,pass,enrolled,1051-09-01,2.0,65.95,4,4
24943,1050-51,pass,enrolled,1051-09-01,2.0,49.1,1,1
24944,1050-51,pass,enrolled,1051-09-01,2.0,62.7,2,2
24945,1050-51,pass,enrolled,1051-09-01,2.0,54.4,4,4
24946,1050-51,pass,enrolled,1051-09-01,2.0,60.73,4,4
24947,1050-51,pass,enrolled,1051-09-01,2.0,75.15,4,4
24948,1050-51,pass,enrolled,1051-09-01,2.0,69.93,4,4
24949,1050-51,pass,enrolled,1051-09-01,2.0,45.3,1,1
24950,1050-51,pass,enrolled,1051-09-01,2.0,47.3,2,2
24951,1050-51,fail,withdrawn,1051-09-01,,46.83,3,4
24952,1050-51,pass,enrolled,1051-09-01,2.0,60.67,3,3
24953,1050-51,pass,enrolled,1051-09-01,2.0,70.95,4,4
24954,1050-51,pass,enrolled,1051-09-01,2.0,74.0,3,3
24955,1050-51,pass,enrolled,1051-09-01,2.0,72.05,4,4
24956,1050-51,pass,enrolled,1051-09-01,2.0,54.6,1,1
24957,1050-51,pass,enrolled,1051-09-01,2.0,58.15,2,2
24958,1050-51,fail,repeating,1051-09-01,1.0,45.2,3,4
24959,1050-51,pass,enrolled,1051-09-01,2.0,75.0,2,2
24960,1050-51,pass,enrolled,1051-09-01,2.0,68.03,4,4
24961,1050-51,pass,enrolled,1051-09-01,2.0,59.0,1,1
24962,1050-51,pass,enrolled,1051-09-01,2.0,69.68,4,4
24963,1050-51,pass,enrolled,1051-09-01,2.0,44.1,2,2
24964,1050-51,pass,enrolled,1051-09-01,2.0,65.3,2,2
24965,1050-51,pass,enrolled,1051-09-01,2.0,71.07,3,3
24966,1050-51,pass,enrolled,1051-09-01,2.0,55.85,2,2
24967,1050-51,pass,enrolled,1051-09-01,2.0,70.08,4,4
24968,1050-51,pass,enrolled,1051-09-01,2.0,54.8,2,2
24969,1050-51,pass,enrolled,1051-09-01,2.0,68.6,1,1
24970,1050-51,pass,enrolled,1051-09-01,2.0,55.12,4,4
24971,1050-51,fail,withdrawn,1051-09-01,,40.7,2,3
24972,1050-51,fail,withdrawn,1051-09-01,,51.15,3,4
24973,1050-51,fail,repeating,1051-09-01,1.0,56.18,3,4
24974,1050-51,fail,withdrawn,1051-09-01,,53.4,3,4
24975,1050-51,pass,enrolled,1051-09-01,2.0,67.37,3,3
24976,1050-51,pass,withdrawn,1051-09-01,,73.2,3,3
24977,1050-51,pass,enrolled,1051-09-01,2.0,86.4,2,2
24978,1050-51,fail,repeating,1051-09-01,1.0,34.35,1,4
24979,1050-51,fail,repeating,1051-09-01,1.0,43.23,2,4
24980,1050-51,fail,withdrawn,1051-09-01,,44.77,1,3
24981,1050-51,pass,enrolled,1051-09-01,2.0,76.63,3,3
24982,1050-51,pass,enrolled,1051-09-01,2.0,65.15,2,2
24983,1050-51,pass,enrolled,1051-09-01,2.0,48.45,2,2
24984,1050-51,pass,enrolled,1051-09-01,2.0,70.33,3,3
24985,1050-51,pass,enrolled,1051-09-01,2.0,68.22,4,4
24986,1050-51,pass,enrolled,1051-09-01,2.0,78.0,4,4
24987,1050-51,pass,enrolled,1051-09-01,2.0,76.08,4,4
24988,1050-51,pass,enrolled,1051-09-01,2.0,60.1,2,2
24989,1050-51,fail,repeating,1051-09-01,1.0,49.25,3,4
24990,1050-51,pass,enrolled,1051-09-01,2.0,62.0,4,4
24991,1050-51,pass,enrolled,1051-09-01,2.0,75.47,4,4
24992,1050-51,pass,enrolled,1051-09-01,2.0,77.1,1,1
24993,1050-51,pass,enrolled,1051-09-01,2.0,87.23,3,3
24994,1050-51,pass,enrolled,1051-09-01,2.0,54.0,4,4
24995,1050-51,pass,enrolled,1051-09-01,2.0,76.2,1,1
24996,1050-51,pass,enrolled,1051-09-01,2.0,66.25,2,2
24997,1050-51,pass,enrolled,1051-09-01,2.0,65.62,4,4
24998,1050-51,pass,enrolled,1051-09-01,2.0,68.05,2,2
24999,1050-51,pass,enrolled,1051-09-01,2.0,60.05,2,2
2551,1050-51,pass,graduated,1051-09-01,,49.7,4,4
2635,1050-51,pass,graduated,1051-09-01,,50.17,4,4
2686,1050-51,fail,withdrawn,1051-09-01,,42.9,2,4
2764,1050-51,pass,graduated,1051-09-01,,51.85,4,4
2795,1050-51,pass,graduated,1051-09-01,,61.15,4,4
2801,1050-51,fail,repeating,1051-09-01,3.0,47.8,3,4
2808,1050-51,fail,withdrawn,1051-09-01,,43.25,2,4
2830,1050-51,pass,graduated,1051-09-01,,46.92,4,4
2860,1050-51,fail,repeating,1051-09-01,3.0,44.3,3,4
2885,1050-51,fail,repeating,1051-09-01,3.0,52.08,3,4
2916,1050-51,fail,repeating,1051-09-01,2.0,44.7,3,4
3016,1050-51,fail,repeating,1051-09-01,3.0,43.88,3,4
3078,1050-51,fail,repeating,1051-09-01,3.0,40.58,2,4
3100,1050-51,pass,graduated,1051-09-01,,52.02,4,4
3198,1050-51,pass,enrolled,1051-09-01,3.0,48.1,4,4
3224,1050-51,fail,withdrawn,1051-09-01,,43.23,3,4
3247,1050-51,pass,enrolled,1051-09-01,3.0,47.85,4,4
3255,1050-51,pass,graduated,1051-09-01,,52.77,4,4
3299,1050-51,pass,graduated,1051-09-01,,59.35,4,4
3326,1050-51,pass,enrolled,1051-09-01,3.0,60.27,4,4
3362,1050-51,pass,graduated,1051-09-01,,48.35,4,4
3380,1050-51,pass,graduated,1051-09-01,,50.6,4,4
3394,1050-51,pass,enrolled,1051-09-01,3.0,47.15,4,4
3399,1050-51,pass,graduated,1051-09-01,,48.17,4,4
3412,1050-51,fail,repeating,1051-09-01,3.0,46.02,3,4
342,1050-51,fail,repeating,1051-09-01,1.0,38.52,2,4
3505,1050-51,pass,enrolled,1051-09-01,3.0,49.3,4,4
3546,1050-51,fail,withdrawn,1051-09-01,,42.22,3,4
3578,1050-51,fail,repeating,1051-09-01,2.0,40.45,1,4
3592,1050-51,fail,repeating,1051-09-01,3.0,39.85,3,4
3595,1050-51,pass,graduated,1051-09-01,,58.5,4,4
3655,1050-51,fail,withdrawn,1051-09-01,,35.4,0,4
3765,1050-51,pass,graduated,1051-09-01,,48.12,4,4
3801,1050-51,pass,graduated,1051-09-01,,44.12,4,4
383,1050-51,fail,repeating,1051-09-01,3.0,46.35,3,4
3859,1050-51,pass,withdrawn,1051-09-01,,47.3,4,4
3890,1050-51,pass,graduated,1051-09-01,,52.75,4,4
3908,1050-51,fail,withdrawn,1051-09-01,,45.03,3,4
3981,1050-51,pass,graduated,1051-09-01,,55.7,4,4
4061,1050-51,pass,graduated,1051-09-01,,57.05,4,4
4095,1050-51,fail,repeating,1051-09-01,3.0,38.4,2,4
4126,1050-51,fail,repeating,1051-09-01,3.0,39.65,2,4
4127,1050-51,pass,graduated,1051-09-01,,52.17,4,4
413,1050-51,pass,graduated,1051-09-01,,49.95,4,4
4158,1050-51,fail,repeating,1051-09-01,3.0,44.92,3,4
4195,1050-51,fail,repeating,1051-09-01,2.0,42.08,3,4
4206,1050-51,pass,enrolled,1051-09-01,3.0,49.5,4,4
4239,1050-51,pass,enrolled,1051-09-01,3.0,53.45,4,4
4251,1050-51,fail,repeating,1051-09-01,3.0,44.9,3,4
4261,1050-51,fail,repeating,1051-09-01,3.0,40.15,2,4
4278,1050-51,fail,withdrawn,1051-09-01,,41.25,2,4
4303,1050-51,fail,repeating,1051-09-01,3.0,39.8,3,4
4380,1050-51,pass,graduated,1051-09-01,,55.33,4,4
4398,1050-51,fail,repeating,1051-09-01,2.0,37.02,0,4
4456,1050-51,fail,withdrawn,1051-09-01,,40.62,3,4
4556,1050-51,pass,graduated,1051-09-01,,48.42,4,4
4579,1050-51,pass,enrolled,1051-09-01,3.0,53.7,4,4
4584,1050-51,fail,repeating,1051-09-01,3.0,47.12,3,4
464,1050-51,pass,graduated,1051-09-01,,58.42,4,4
4697,1050-51,fail,repeating,1051-09-01,3.0,45.6,3,4
4723,1050-51,pass,graduated,1051-09-01,,51.83,4,4
4736,1050-51,fail,repeating,1051-09-01,3.0,46.38,3,4
4769,1050-51,pass,graduated,1051-09-01,,51.98,4,4
477,1050-51,fail,repeating,1051-09-01,3.0,47.08,3,4
4812,1050-51,pass,graduated,1051-09-01,,52.83,4,4
482,1050-51,fail,withdrawn,1051-09-01,,41.98,2,4
4835,1050-51,pass,graduated,1051-09-01,,47.73,4,4
4890,1050-51,fail,repeating,1051-09-01,3.0,38.42,2,4
4896,1050-51,fail,withdrawn,1051-09-01,,38.27,1,4
4921,1050-51,fail,withdrawn,1051-09-01,,42.95,2,4
5001,1050-51,fail,withdrawn,1051-09-01,,44.77,3,4
5019,1050-51,pass,enrolled,1051-09-01,3.0,55.45,4,4
5024,1050-51,pass,graduated,1051-09-01,,49.4,4,4
5029,1050-51,pass,graduated,1051-09-01,,42.5,4,4
5031,1050-51,pass,graduated,1051-09-01,,58.98,4,4
5046,1050-51,pass,graduated,1051-09-01,,58.62,4,4
5050,1050-51,pass,graduated,1051-09-01,,48.3,1,1
5055,1050-51,fail,withdrawn,1051-09-01,,42.95,3,4
5056,1050-51,fail,withdrawn,1051-09-01,,45.27,3,4
5086,1050-51,pass,enrolled,1051-09-01,3.0,47.02,4,4
5092,1050-51,pass,graduated,1051-09-01,,60.7,1,1
5106,1050-51,fail,repeating,1051-09-01,3.0,41.95,3,4
5186,1050-51,pass,enrolled,1051-09-01,3.0,52.33,4,4
5195,1050-51,fail,withdrawn,1051-09-01,,42.72,3,4
5199,1050-51,pass,graduated,1051-09-01,,51.9,4,4
5221,1050-51,pass,graduated,1051-09-01,,58.62,4,4
5225,1050-51,fail,withdrawn,1051-09-01,,41.78,3,4
5244,1050-51,pass,graduated,1051-09-01,,56.85,4,4
5258,1050-51,fail,repeating,1051-09-01,2.0,45.98,3,4
5259,1050-51,pass,graduated,1051-09-01,,52.25,4,4
5265,1050-51,fail,repeating,1051-09-01,3.0,47.35,3,4
5291,1050-51,pass,enrolled,1051-09-01,3.0,59.55,4,4
5300,1050-51,fail,repeating,1051-09-01,3.0,50.0,3,4
5304,1050-51,pass,enrolled,1051-09-01,3.0,48.15,2,2
5314,1050-51,fail,withdrawn,1051-09-01,,42.8,3,4
5318,1050-51,fail,repeating,1051-09-01,2.0,42.42,3,4
5326,1050-51,pass,graduated,1051-09-01,,44.55,4,4
5329,1050-51,fail,withdrawn,1051-09-01,,43.33,3,4
5337,1050-51,pass,graduated,1051-09-01,,51.12,4,4
5351,1050-51,pass,graduated,1051-09-01,,61.97,4,4
5405,1050-51,fail,withdrawn,1051-09-01,,36.15,1,4
5408,1050-51,fail,withdrawn,1051-09-01,,53.3,3,4
5421,1050-51,pass,graduated,1051-09-01,,54.83,4,4
543,1050-51,fail,withdrawn,1051-09-01,,38.7,2,4
5432,1050-51,fail,repeating,1051-09-01,3.0,52.18,3,4
5453,1050-51,fail,repeating,1051-09-01,2.0,42.48,2,4
5458,1050-51,pass,graduated,1051-09-01,,67.7,1,1
5489,1050-51,pass,graduated,1051-09-01,,55.0,4,4
5510,1050-51,pass,graduated,1051-09-01,,44.42,4,4
5517,1050-51,fail,repeating,1051-09-01,3.0,35.65,1,4
5539,1050-51,pass,graduated,1051-09-01,,54.5,4,4
5540,1050-51,fail,repeating,1051-09-01,3.0,45.7,3,4
5550,1050-51,fail,repeating,1051-09-01,3.0,43.42,3,4
5581,1050-51,pass,graduated,1051-09-01,,46.05,4,4
563,1050-51,pass,enrolled,1051-09-01,3.0,47.73,4,4
5639,1050-51,pass,graduated,1051-09-01,,47.02,4,4
5733,1050-51,pass,graduated,1051-09-01,,56.73,4,4
5737,1050-51,pass,graduated,1051-09-01,,59.67,4,4
5745,1050-51,pass,enrolled,1051-09-01,3.0,63.9,4,4
5758,1050-51,pass,enrolled,1051-09-01,3.0,52.75,4,4
5769,1050-51,fail,repeating,1051-09-01,2.0,36.92,1,4
5773,1050-51,pass,graduated,1051-09-01,,51.15,4,4
5775,1050-51,fail,repeating,1051-09-01,3.0,57.88,3,4
5781,1050-51,pass,graduated,1051-09-01,,50.05,4,4
5787,1050-51,pass,graduated,1051-09-01,,50.75,4,4
5789,1050-51,pass,enrolled,1051-09-01,3.0,47.33,4,4
5801,1050-51,pass,graduated,1051-09-01,,58.5,4,4
