student_id,academic_year,programme_year,survey_responded,is_repeat_year,career_clarity,career_confidence,belonging_peers,belonging_programme,academic_self_efficacy,support_satisfaction
25704,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
25705,1051-52,1,True,False,3.0,4.0,3.0,4.0,4.0,3.0
25706,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,3.0
25707,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,3.0
25708,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25709,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,3.0
25710,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25711,1051-52,1,False,False,,,,,,
25712,1051-52,1,False,False,,,,,,
25713,1051-52,1,False,False,,,,,,
25714,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,3.0
25715,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,4.0
25716,1051-52,1,True,False,3.0,3.0,4.0,4.0,3.0,4.0
25717,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25718,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25719,1051-52,1,True,False,3.0,4.0,3.0,3.0,4.0,4.0
25720,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,4.0
25721,1051-52,1,False,False,,,,,,
25722,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,4.0
25723,1051-52,1,True,False,3.0,3.0,3.0,3.0,2.0,3.0
25724,1051-52,1,True,False,4.0,4.0,3.0,3.0,4.0,4.0
25725,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25726,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
25727,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25728,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,4.0
25729,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,4.0
25730,1051-52,1,False,False,,,,,,
25731,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,3.0
25732,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
25733,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,3.0
25734,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25735,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25736,1051-52,1,True,False,3.0,4.0,3.0,3.0,3.0,4.0
25737,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
25738,1051-52,1,True,False,3.0,3.0,4.0,4.0,4.0,4.0
25739,1051-52,1,False,False,,,,,,
25740,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,3.0
25741,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,4.0
25742,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,3.0
25743,1051-52,1,True,False,3.0,3.0,4.0,4.0,4.0,3.0
25744,1051-52,1,True,False,3.0,3.0,4.0,4.0,3.0,3.0
25745,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25746,1051-52,1,True,False,4.0,3.0,3.0,4.0,4.0,3.0
25747,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25748,1051-52,1,True,False,3.0,4.0,3.0,3.0,4.0,4.0
25749,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,4.0
25750,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,3.0
25751,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
25752,1051-52,1,True,False,4.0,4.0,3.0,3.0,4.0,3.0
25753,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25754,1051-52,1,True,False,3.0,3.0,4.0,4.0,4.0,4.0
25755,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,4.0
25756,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,3.0
25757,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,4.0
25758,1051-52,1,True,False,4.0,3.0,3.0,4.0,4.0,3.0
25759,1051-52,1,True,False,3.0,4.0,4.0,3.0,3.0,4.0
25760,1051-52,1,False,False,,,,,,
25761,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
25762,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25763,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25764,1051-52,1,True,False,3.0,4.0,3.0,3.0,4.0,3.0
25765,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,3.0
25766,1051-52,1,True,False,3.0,4.0,3.0,4.0,3.0,4.0
25767,1051-52,1,False,False,,,,,,
25768,1051-52,1,False,False,,,,,,
25769,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25770,1051-52,1,False,False,,,,,,
25771,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25772,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
25773,1051-52,1,True,False,4.0,3.0,3.0,4.0,4.0,4.0
25774,1051-52,1,False,False,,,,,,
25775,1051-52,1,True,False,3.0,4.0,3.0,3.0,4.0,3.0
25776,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,4.0
25777,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25778,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,4.0
25779,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,3.0
25780,1051-52,1,False,False,,,,,,
25781,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,3.0
25782,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,3.0
25783,1051-52,1,True,False,3.0,4.0,3.0,3.0,3.0,4.0
25784,1051-52,1,True,False,3.0,4.0,3.0,3.0,4.0,4.0
25785,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
25786,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,3.0
25787,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,4.0
25788,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
25789,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,3.0
25790,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,4.0
25791,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,3.0
25792,1051-52,1,True,False,4.0,4.0,3.0,3.0,4.0,4.0
25793,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25794,1051-52,1,True,False,3.0,3.0,4.0,4.0,3.0,4.0
25795,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,4.0
25796,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,3.0
25797,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25798,1051-52,1,True,False,3.0,4.0,3.0,4.0,4.0,4.0
25799,1051-52,1,True,False,4.0,4.0,3.0,3.0,4.0,4.0
25800,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
25801,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,3.0
25802,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25803,1051-52,1,True,False,3.0,4.0,3.0,3.0,5.0,4.0
25804,1051-52,1,True,False,3.0,3.0,3.0,4.0,2.0,4.0
25805,1051-52,1,True,False,3.0,3.0,3.0,4.0,2.0,3.0
25806,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,3.0
25807,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25808,1051-52,1,True,False,3.0,2.0,3.0,3.0,3.0,4.0
25809,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,4.0
25810,1051-52,1,True,False,3.0,4.0,3.0,4.0,3.0,3.0
25811,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25812,1051-52,1,True,False,4.0,3.0,3.0,4.0,4.0,3.0
25813,1051-52,1,False,False,,,,,,
25814,1051-52,1,True,False,3.0,4.0,4.0,3.0,3.0,3.0
25815,1051-52,1,True,False,4.0,3.0,4.0,3.0,4.0,4.0
25816,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25817,1051-52,1,False,False,,,,,,
25818,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,4.0
25819,1051-52,1,True,False,3.0,3.0,4.0,4.0,3.0,4.0
25820,1051-52,1,True,False,4.0,3.0,3.0,4.0,3.0,4.0
25821,1051-52,1,True,False,3.0,3.0,4.0,4.0,3.0,3.0
25822,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,3.0
25823,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,3.0
25824,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25825,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,3.0
25826,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,3.0
25827,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,4.0
25828,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
25829,1051-52,1,False,False,,,,,,
25830,1051-52,1,True,False,4.0,4.0,3.0,3.0,4.0,4.0
25831,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
25832,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,3.0
25833,1051-52,1,False,False,,,,,,
25834,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25835,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,3.0
25836,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,4.0
25837,1051-52,1,False,False,,,,,,
25838,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
25839,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25840,1051-52,1,True,False,4.0,3.0,3.0,3.0,3.0,3.0
25841,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
25842,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25843,1051-52,1,False,False,,,,,,
25844,1051-52,1,False,False,,,,,,
25845,1051-52,1,False,False,,,,,,
25846,1051-52,1,True,False,3.0,4.0,3.0,4.0,3.0,4.0
25847,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
25848,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,3.0
25849,1051-52,1,True,False,4.0,3.0,3.0,4.0,4.0,3.0
25850,1051-52,1,True,False,3.0,2.0,3.0,3.0,4.0,3.0
25851,1051-52,1,True,False,4.0,3.0,4.0,3.0,4.0,4.0
25852,1051-52,1,False,False,,,,,,
25853,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,3.0
25854,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,4.0
25855,1051-52,1,False,False,,,,,,
25856,1051-52,1,True,False,2.0,3.0,4.0,3.0,3.0,4.0
25857,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,3.0
25858,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,4.0
25859,1051-52,1,False,False,,,,,,
25860,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25861,1051-52,1,False,False,,,,,,
25862,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
25863,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25864,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25865,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25866,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,4.0
25867,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,3.0
25868,1051-52,1,True,False,3.0,4.0,4.0,3.0,3.0,3.0
25869,1051-52,1,True,False,3.0,4.0,3.0,3.0,4.0,3.0
25870,1051-52,1,True,False,4.0,4.0,3.0,3.0,5.0,3.0
25871,1051-52,1,True,False,3.0,3.0,4.0,4.0,4.0,4.0
25872,1051-52,1,True,False,3.0,3.0,4.0,4.0,4.0,4.0
25873,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25874,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,4.0
25875,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,4.0
25876,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
25877,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25878,1051-52,1,False,False,,,,,,
25879,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,3.0
25880,1051-52,1,False,False,,,,,,
25881,1051-52,1,True,False,4.0,3.0,3.0,3.0,5.0,4.0
25882,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,3.0
25883,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
25884,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,4.0
25885,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,3.0
25886,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25887,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
25888,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
25889,1051-52,1,True,False,4.0,4.0,3.0,4.0,4.0,4.0
25890,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,4.0
25891,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,4.0
25892,1051-52,1,True,False,4.0,3.0,3.0,4.0,4.0,3.0
25893,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25894,1051-52,1,True,False,4.0,3.0,3.0,3.0,3.0,4.0
25895,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25896,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,4.0
25897,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,4.0
25898,1051-52,1,False,False,,,,,,
25899,1051-52,1,True,False,4.0,3.0,3.0,4.0,4.0,4.0
25900,1051-52,1,True,False,3.0,4.0,3.0,3.0,4.0,3.0
25901,1051-52,1,False,False,,,,,,
25902,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25903,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,3.0
25904,1051-52,1,False,False,,,,,,
25905,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,3.0
25906,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25907,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,3.0
25908,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,3.0
25909,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,3.0
25910,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,3.0
25911,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
25912,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,3.0
25913,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,4.0
25914,1051-52,1,True,False,4.0,3.0,4.0,3.0,3.0,3.0
25915,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,4.0
25916,1051-52,1,False,False,,,,,,
25917,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,4.0
25918,1051-52,1,True,False,3.0,3.0,4.0,4.0,3.0,3.0
25919,1051-52,1,True,False,3.0,4.0,3.0,3.0,4.0,3.0
25920,1051-52,1,True,False,3.0,3.0,3.0,3.0,2.0,4.0
25921,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25922,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,3.0
25923,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,3.0
25924,1051-52,1,True,False,3.0,4.0,4.0,3.0,4.0,3.0
25925,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,3.0
25926,1051-52,1,False,False,,,,,,
25927,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25928,1051-52,1,True,False,3.0,3.0,4.0,4.0,3.0,3.0
25929,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25930,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,4.0
25931,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,4.0
25932,1051-52,1,False,False,,,,,,
25933,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25934,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
25935,1051-52,1,True,False,3.0,3.0,4.0,3.0,2.0,3.0
25936,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,2.0
25937,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,4.0
25938,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
25939,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
25940,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,4.0
25941,1051-52,1,False,False,,,,,,
25942,1051-52,1,True,False,4.0,3.0,3.0,4.0,4.0,3.0
25943,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,4.0
25944,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,4.0
25945,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25946,1051-52,1,False,False,,,,,,
25947,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,4.0
25948,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,4.0
25949,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25950,1051-52,1,False,False,,,,,,
25951,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,3.0
25952,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25953,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,4.0
25954,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,3.0
25955,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,4.0
25956,1051-52,1,True,False,3.0,4.0,3.0,3.0,3.0,4.0
25957,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,3.0
25958,1051-52,1,False,False,,,,,,
25959,1051-52,1,False,False,,,,,,
25960,1051-52,1,True,False,3.0,4.0,4.0,3.0,4.0,3.0
25961,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25962,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,3.0
25963,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25964,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,3.0
25965,1051-52,1,False,False,,,,,,
25966,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,4.0
25967,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,3.0
25968,1051-52,1,False,False,,,,,,
25969,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,3.0
25970,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,3.0
25971,1051-52,1,True,False,3.0,4.0,3.0,3.0,4.0,4.0
25972,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
25973,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25974,1051-52,1,True,False,4.0,3.0,4.0,3.0,4.0,3.0
25975,1051-52,1,True,False,4.0,4.0,3.0,3.0,4.0,3.0
25976,1051-52,1,False,False,,,,,,
25977,1051-52,1,True,False,4.0,3.0,3.0,3.0,3.0,4.0
25978,1051-52,1,True,False,3.0,4.0,3.0,3.0,4.0,4.0
25979,1051-52,1,False,False,,,,,,
25980,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,4.0
25981,1051-52,1,False,False,,,,,,
25982,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25983,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25984,1051-52,1,True,False,3.0,3.0,4.0,4.0,4.0,4.0
25985,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
25986,1051-52,1,True,False,3.0,3.0,4.0,4.0,4.0,4.0
25987,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25988,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,4.0
25989,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
25990,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
25991,1051-52,1,True,False,3.0,4.0,3.0,3.0,4.0,4.0
25992,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
25993,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
25994,1051-52,1,True,False,4.0,4.0,3.0,3.0,4.0,3.0
25995,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
25996,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,4.0
25997,1051-52,1,False,False,,,,,,
25998,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
25999,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
26000,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,4.0
26001,1051-52,1,True,False,3.0,3.0,3.0,4.0,2.0,3.0
26002,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,4.0
26003,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,4.0
26004,1051-52,1,True,False,3.0,3.0,4.0,4.0,3.0,3.0
26005,1051-52,1,True,False,3.0,3.0,2.0,3.0,3.0,3.0
26006,1051-52,1,True,False,3.0,4.0,3.0,3.0,4.0,3.0
26007,1051-52,1,True,False,3.0,4.0,3.0,3.0,4.0,4.0
26008,1051-52,1,True,False,4.0,4.0,3.0,3.0,4.0,4.0
26009,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
26010,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
26011,1051-52,1,True,False,3.0,4.0,3.0,3.0,3.0,4.0
26012,1051-52,1,False,False,,,,,,
26013,1051-52,1,False,False,,,,,,
26014,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
26015,1051-52,1,False,False,,,,,,
26016,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
26017,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,3.0
26018,1051-52,1,True,False,4.0,3.0,4.0,3.0,4.0,3.0
26019,1051-52,1,True,False,4.0,3.0,3.0,3.0,3.0,3.0
26020,1051-52,1,True,False,4.0,4.0,3.0,3.0,3.0,4.0
26021,1051-52,1,False,False,,,,,,
26022,1051-52,1,True,False,3.0,4.0,3.0,3.0,4.0,4.0
26023,1051-52,1,False,False,,,,,,
26024,1051-52,1,True,False,4.0,4.0,3.0,4.0,3.0,4.0
26025,1051-52,1,True,False,4.0,4.0,3.0,3.0,3.0,3.0
26026,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
26027,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
26028,1051-52,1,True,False,4.0,4.0,3.0,3.0,4.0,3.0
26029,1051-52,1,False,False,,,,,,
26030,1051-52,1,True,False,3.0,4.0,3.0,3.0,4.0,3.0
26031,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,3.0
26032,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,3.0
26033,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
26034,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
26035,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
26036,1051-52,1,False,False,,,,,,
26037,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,4.0
26038,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
26039,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
26040,1051-52,1,True,False,4.0,3.0,3.0,4.0,4.0,3.0
26041,1051-52,1,True,False,4.0,3.0,3.0,3.0,3.0,3.0
26042,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
26043,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,4.0
26044,1051-52,1,False,False,,,,,,
26045,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,3.0
26046,1051-52,1,True,False,2.0,3.0,4.0,4.0,4.0,4.0
26047,1051-52,1,True,False,3.0,4.0,3.0,4.0,4.0,4.0
26048,1051-52,1,True,False,4.0,3.0,3.0,4.0,3.0,4.0
26049,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,3.0
26050,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,3.0
26051,1051-52,1,True,False,3.0,4.0,3.0,3.0,4.0,4.0
26052,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,3.0
26053,1051-52,1,False,False,,,,,,
26054,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
26055,1051-52,1,False,False,,,,,,
26056,1051-52,1,False,False,,,,,,
26057,1051-52,1,True,False,3.0,3.0,4.0,4.0,3.0,3.0
26058,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
26059,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,4.0
26060,1051-52,1,False,False,,,,,,
26061,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,4.0
26062,1051-52,1,True,False,3.0,4.0,3.0,3.0,3.0,4.0
26063,1051-52,1,True,False,4.0,3.0,3.0,3.0,4.0,4.0
26064,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
26065,1051-52,1,True,False,3.0,3.0,4.0,4.0,3.0,4.0
26066,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
26067,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,3.0
26068,1051-52,1,True,False,3.0,3.0,4.0,4.0,3.0,3.0
26069,1051-52,1,True,False,3.0,4.0,4.0,4.0,3.0,3.0
26070,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
26071,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,4.0
26072,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,3.0
26073,1051-52,1,True,False,3.0,4.0,4.0,3.0,3.0,3.0
26074,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,4.0
26075,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,4.0
26076,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,3.0
26077,1051-52,1,False,False,,,,,,
26078,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,4.0
26079,1051-52,1,True,False,3.0,4.0,3.0,3.0,3.0,4.0
26080,1051-52,1,True,False,3.0,3.0,4.0,3.0,3.0,3.0
26081,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,3.0
26082,1051-52,1,False,False,,,,,,
26083,1051-52,1,True,False,3.0,3.0,4.0,3.0,4.0,4.0
26084,1051-52,1,True,False,3.0,4.0,4.0,4.0,4.0,4.0
26085,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
26086,1051-52,1,True,False,3.0,3.0,3.0,4.0,3.0,3.0
26087,1051-52,1,False,False,,,,,,
26088,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,4.0
26089,1051-52,1,True,False,3.0,4.0,3.0,3.0,4.0,4.0
26090,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
26091,1051-52,1,True,False,3.0,3.0,3.0,4.0,4.0,4.0
26092,1051-52,1,True,False,3.0,3.0,4.0,4.0,3.0,3.0
26093,1051-52,1,True,False,3.0,3.0,4.0,4.0,3.0,4.0
26094,1051-52,1,True,False,3.0,4.0,3.0,3.0,3.0,4.0
26095,1051-52,1,True,False,4.0,3.0,2.0,3.0,3.0,2.0
26096,1051-52,1,True,False,3.0,3.0,3.0,3.0,4.0,4.0
26097,1051-52,1,True,False,3.0,3.0,3.0,3.0,3.0,3.0
