student_id,academic_year,module_code,semester,attended_sessions_w01,attended_sessions_w02,attended_sessions_w03,attended_sessions_w04,attended_sessions_w05,attended_sessions_w06,total_sessions_w01,total_sessions_w02,total_sessions_w03,total_sessions_w04,total_sessions_w05,total_sessions_w06,vle_forum_posts_w01,vle_forum_posts_w02,vle_forum_posts_w03,vle_forum_posts_w04,vle_forum_posts_w05,vle_forum_posts_w06,vle_logins_w01,vle_logins_w02,vle_logins_w03,vle_logins_w04,vle_logins_w05,vle_logins_w06,vle_mean_login_hour_w01,vle_mean_login_hour_w02,vle_mean_login_hour_w03,vle_mean_login_hour_w04,vle_mean_login_hour_w05,vle_mean_login_hour_w06,vle_resource_views_w01,vle_resource_views_w02,vle_resource_views_w03,vle_resource_views_w04,vle_resource_views_w05,vle_resource_views_w06,midterm_score,final_score
5156,1048-49,5241104,2,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,12.75,14.266666666666667,15.383333333333333,13.233333333333333,10.966666666666669,14.616666666666667,2.0,0.0,4.0,3.0,0.0,10.0,36.6,37.7
6006,1047-48,434701,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,4.0,4.0,8.0,7.0,11.0,6.0,12.666666666666666,14.2,18.766666666666666,16.733333333333334,12.333333333333334,14.95,8.0,8.0,16.0,14.0,23.0,18.0,64.1,49.2
7315,1047-48,423802,1,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,11.733333333333333,19.0,11.133333333333333,15.283333333333331,17.383333333333333,17.083333333333332,2.0,2.0,2.0,2.0,5.0,0.0,42.8,80.7
281,1049-50,611501,2,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,1.0,4.0,1.0,3.0,5.0,5.0,13.0,2.0,7.0,19.98333333333333,12.616666666666667,16.216666666666665,13.666666666666666,16.033333333333335,13.1,8.0,13.0,13.0,33.0,5.0,27.0,47.7,43.6
18647,1050-51,511201,2,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,5.0,2.0,1.0,1.0,38.0,38.0,41.0,57.0,43.0,52.0,11.75,16.7,12.95,14.316666666666666,10.683333333333334,12.033333333333331,71.0,76.0,75.0,106.0,80.0,137.0,65.3,59.3
15315,1050-51,542603,2,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.5,11.3,16.7,16.683333333333334,14.866666666666667,18.25,0.0,0.0,0.0,2.0,2.0,0.0,81.5,56.9
11696,1048-49,453903,2,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,9.0,6.0,11.0,5.0,9.0,10.616666666666667,14.4,15.083333333333334,16.333333333333332,12.85,19.066666666666663,19.0,18.0,13.0,24.0,10.0,26.0,61.3,78.9
29728,1052-53,532203,2,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0,8.0,10.0,5.0,11.0,3.0,5.0,19.23333333333333,14.133333333333333,11.95,9.883333333333333,13.316666666666666,10.4,19.0,25.0,12.0,27.0,7.0,17.0,60.1,60.5
7950,1048-49,511304,2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.783333333333331,12.433333333333334,15.083333333333334,8.816666666666666,11.166666666666666,18.1,0.0,2.0,2.0,0.0,0.0,0.0,89.7,49.2
13514,1048-49,422601,1,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,15.316666666666666,17.05,14.966666666666669,13.55,15.533333333333331,15.016666666666667,6.0,0.0,2.0,4.0,2.0,0.0,71.2,61.7
17980,1050-51,523803,2,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,0.0,2.0,0.0,31.0,40.0,55.0,45.0,49.0,45.0,15.15,15.533333333333331,15.6,12.716666666666669,15.15,13.35,73.0,93.0,123.0,108.0,111.0,149.0,83.0,56.1
25319,1051-52,4351004,2,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,11.266666666666667,11.416666666666666,17.166666666666668,15.883333333333333,12.166666666666666,21.416666666666668,0.0,0.0,4.0,0.0,2.0,2.0,54.2,67.3
11887,1049-50,511103,2,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,7.0,9.0,5.0,3.0,5.0,9.0,9.883333333333333,15.266666666666667,12.583333333333334,13.55,15.266666666666667,13.05,18.0,21.0,12.0,7.0,12.0,31.0,81.7,68.4
2152,1048-49,523803,2,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,9.0,7.0,9.0,4.0,8.0,8.0,10.733333333333333,12.533333333333331,18.33333333333333,18.48333333333333,10.066666666666666,13.15,20.0,16.0,21.0,10.0,19.0,28.0,52.9,54.1
29722,1051-52,423801,1,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,16.216666666666665,13.85,15.266666666666667,17.45,15.916666666666666,14.333333333333334,0.0,2.0,0.0,2.0,2.0,0.0,38.9,87.8
29894,1051-52,421104,2,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,4.0,2.0,2.0,5.0,7.0,4.0,14.0,3.0,4.0,8.0,14.583333333333334,12.1,14.8,12.633333333333333,17.466666666666665,13.3,14.0,8.0,28.0,6.0,8.0,22.0,55.3,66.4
25153,1051-52,422601,1,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,11.933333333333334,12.533333333333331,11.066666666666666,13.866666666666667,13.2,16.216666666666665,0.0,0.0,0.0,2.0,2.0,0.0,61.9,62.2
22356,1050-51,453901,1,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,6.0,3.0,6.0,9.0,6.0,13.85,13.25,17.35,14.533333333333331,10.55,12.016666666666667,9.0,14.0,6.0,13.0,19.0,20.0,37.5,55.8
1155,1046-47,4421001,1,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.283333333333331,11.85,12.366666666666667,11.783333333333331,12.05,9.5,0.0,0.0,0.0,2.0,2.0,3.0,49.7,44.0
10750,1048-49,4531001,1,3.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,14.483333333333333,15.716666666666669,7.8,14.516666666666667,10.25,0.0,0.0,0.0,0.0,0.0,3.0,40.5,47.0
14700,1050-51,623903,2,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,5.0,11.0,6.0,4.0,16.366666666666667,15.9,14.05,13.7,17.45,12.016666666666667,7.0,16.0,10.0,23.0,13.0,12.0,41.1,53.2
13647,1051-52,511501,1,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,14.5,14.816666666666666,12.2,11.75,15.316666666666666,13.566666666666666,5.0,2.0,0.0,0.0,2.0,0.0,46.1,52.5
31253,1052-53,442603,2,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2.0,3.0,4.0,0.0,0.0,7.0,7.0,11.0,11.0,8.0,10.0,15.05,17.6,16.383333333333333,15.15,13.2,15.366666666666667,15.0,16.0,25.0,22.0,16.0,30.0,100.0,75.2
26268,1051-52,441101,1,4.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,56.0,40.0,36.0,34.0,45.0,48.0,16.233333333333334,14.733333333333333,16.466666666666665,17.233333333333334,15.45,12.933333333333334,111.0,67.0,67.0,55.0,95.0,131.0,64.4,46.3
1739,1046-47,422201,1,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,14.216666666666669,14.25,13.7,14.2,13.05,14.233333333333333,0.0,2.0,2.0,2.0,0.0,0.0,95.4,63.4
9322,1049-50,412103,2,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,11.583333333333334,15.9,15.333333333333334,15.183333333333334,16.883333333333333,13.866666666666667,0.0,2.0,2.0,4.0,4.0,3.0,54.4,39.6
29394,1051-52,442701,1,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,13.483333333333333,15.166666666666666,14.966666666666669,10.85,15.266666666666667,16.483333333333334,0.0,2.0,2.0,2.0,4.0,0.0,72.0,63.2
342,1049-50,4531101,1,2.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,35.0,45.0,60.0,59.0,51.0,43.0,7.35,17.6,17.566666666666666,16.933333333333334,12.983333333333333,13.733333333333333,76.0,86.0,136.0,133.0,122.0,115.0,40.1,52.0
16788,1051-52,622403,2,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,5.0,6.0,4.0,7.0,7.0,13.15,13.633333333333333,16.716666666666665,15.466666666666669,15.15,15.433333333333334,8.0,12.0,15.0,9.0,17.0,24.0,47.6,65.3
10467,1048-49,4241102,1,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,4.0,6.0,9.0,10.0,12.0,13.25,14.35,16.133333333333333,14.033333333333331,15.1,12.016666666666667,15.0,7.0,10.0,17.0,20.0,31.0,78.4,63.6
18444,1049-50,435904,2,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,2.0,58.0,46.0,46.0,35.0,46.0,36.0,12.116666666666667,17.883333333333333,16.133333333333333,19.35,16.5,14.733333333333333,134.0,99.0,90.0,70.0,98.0,107.0,69.5,38.0
23795,1050-51,442801,1,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,5.0,4.0,6.0,4.0,4.0,15.266666666666667,16.066666666666666,14.8,14.0,14.65,13.083333333333334,30.0,11.0,8.0,13.0,9.0,11.0,58.1,80.8
12493,1048-49,433501,1,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.05,14.716666666666669,15.216666666666669,13.9,16.6,16.15,0.0,0.0,2.0,2.0,0.0,0.0,82.5,70.1
30501,1052-53,453702,1,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,17.45,14.133333333333333,14.833333333333334,15.266666666666667,15.133333333333333,16.883333333333333,2.0,0.0,0.0,6.0,0.0,5.0,35.8,40.3
307,1047-48,542501,1,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2.0,2.0,3.0,4.0,3.0,39.0,49.0,37.0,36.0,49.0,36.0,12.433333333333334,21.4,23.35,9.5,17.35,19.133333333333333,88.0,97.0,83.0,73.0,108.0,116.0,47.1,71.9
10472,1050-51,612102,2,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,5.0,1.0,1.0,2.0,32.0,47.0,46.0,54.0,51.0,54.0,15.983333333333333,15.133333333333333,16.166666666666668,19.816666666666663,13.283333333333331,13.916666666666666,74.0,123.0,121.0,147.0,142.0,206.0,53.9,47.7
28234,1051-52,441101,1,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,15.266666666666667,13.933333333333334,14.7,12.216666666666669,13.966666666666669,11.683333333333334,0.0,4.0,2.0,0.0,2.0,0.0,79.7,48.6
23133,1050-51,434701,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,10.0,12.0,8.0,5.0,7.0,14.916666666666666,17.266666666666666,16.133333333333333,12.333333333333334,16.466666666666665,15.283333333333331,8.0,20.0,23.0,17.0,10.0,19.0,68.1,74.2
11361,1050-51,642401,1,4.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,15.583333333333334,18.25,14.466666666666669,16.766666666666666,16.516666666666666,17.583333333333332,3.0,0.0,2.0,2.0,5.0,7.0,51.2,43.0
3677,1048-49,622604,2,3.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,0.0,2.0,2.0,63.0,47.0,44.0,47.0,45.0,46.0,17.95,19.566666666666663,18.95,15.5,14.083333333333334,16.616666666666667,144.0,110.0,98.0,120.0,118.0,142.0,49.8,56.3
5372,1048-49,5241102,1,3.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,16.6,19.48333333333333,16.266666666666666,17.916666666666668,16.883333333333333,15.483333333333333,2.0,2.0,2.0,4.0,0.0,0.0,55.6,84.6
946,1047-48,411301,1,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,10.0,11.0,8.0,13.0,6.0,5.0,14.183333333333334,12.4,16.6,17.366666666666667,13.383333333333333,16.233333333333334,20.0,22.0,16.0,25.0,12.0,13.0,83.5,78.4
23047,1052-53,623901,1,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,13.083333333333334,13.766666666666667,15.433333333333334,16.6,18.35,15.05,5.0,5.0,0.0,0.0,2.0,3.0,54.2,60.0
25774,1052-53,532204,2,3.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.766666666666667,14.366666666666667,14.533333333333331,12.266666666666667,16.55,18.416666666666668,0.0,2.0,0.0,0.0,0.0,0.0,65.5,52.3
3719,1047-48,542503,2,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,5.0,4.0,11.0,11.0,3.0,12.466666666666669,14.083333333333334,14.983333333333333,15.933333333333334,17.866666666666667,12.266666666666667,14.0,12.0,10.0,28.0,29.0,10.0,58.1,46.1
15152,1051-52,511301,1,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,2.0,14.0,6.0,6.0,5.0,5.0,1.0,16.016666666666666,13.933333333333334,13.6,16.466666666666665,18.316666666666663,18.53333333333333,31.0,14.0,14.0,11.0,12.0,3.0,70.0,36.8
33179,1052-53,442502,1,3.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,15.4,14.516666666666667,19.683333333333334,16.833333333333332,14.466666666666669,17.1,2.0,4.0,0.0,4.0,0.0,3.0,38.5,38.8
20461,1050-51,433501,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,13.066666666666666,13.116666666666667,14.2,13.35,10.333333333333334,13.7,0.0,0.0,2.0,0.0,2.0,3.0,65.6,57.3
14988,1049-50,5241203,2,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,50.0,47.0,43.0,36.0,54.0,46.0,15.85,8.8,16.966666666666665,12.183333333333334,16.316666666666666,11.266666666666667,110.0,105.0,88.0,82.0,117.0,139.0,83.0,58.7
7759,1047-48,422502,1,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,3.0,2.0,2.0,0.0,10.0,9.0,17.0,6.0,5.0,3.0,15.983333333333333,15.316666666666666,14.4,15.9,13.266666666666667,13.583333333333334,22.0,19.0,33.0,12.0,10.0,9.0,79.5,78.2
27607,1051-52,442503,2,4.0,4.0,3.0,4.0,3.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,3.0,0.0,4.0,1.0,6.0,7.0,6.0,7.0,8.0,12.0,7.033333333333333,14.133333333333333,14.283333333333331,9.65,3.4166666666666665,21.366666666666667,13.0,15.0,12.0,14.0,16.0,25.0,58.1,60.8
10156,1052-53,511303,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,18.15,13.183333333333334,16.233333333333334,16.466666666666665,15.166666666666666,13.85,0.0,0.0,0.0,0.0,0.0,7.0,43.1,60.4
49,1047-48,522501,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,5.0,6.0,8.0,6.0,7.0,15.866666666666667,14.116666666666667,16.3,13.3,18.966666666666665,17.95,15.0,11.0,15.0,19.0,15.0,24.0,78.5,76.8
13647,1051-52,511503,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.483333333333333,11.766666666666667,16.733333333333334,17.183333333333334,13.683333333333334,13.616666666666667,0.0,0.0,0.0,0.0,0.0,0.0,34.8,63.3
15,1048-49,622404,2,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,12.283333333333331,11.633333333333333,14.266666666666667,15.516666666666667,13.083333333333334,13.766666666666667,3.0,0.0,0.0,8.0,0.0,0.0,60.5,54.5
28310,1051-52,442702,2,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,5.0,4.0,6.0,8.0,10.0,5.0,16.683333333333334,14.366666666666667,15.9,14.216666666666669,16.35,13.683333333333334,10.0,9.0,13.0,17.0,21.0,14.0,86.4,63.3
22111,1050-51,422503,2,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,2.0,2.0,2.0,2.0,42.0,61.0,51.0,44.0,55.0,36.0,15.516666666666667,13.75,14.283333333333331,14.933333333333334,14.066666666666666,15.25,93.0,124.0,103.0,94.0,126.0,109.0,96.9,91.0
11610,1049-50,522402,1,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,15.35,16.05,18.116666666666667,19.016666666666666,17.283333333333335,15.75,2.0,2.0,0.0,2.0,2.0,3.0,78.3,84.3
16616,1050-51,542503,2,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,0.0,1.0,1.0,0.0,8.0,8.0,9.0,7.0,4.0,3.0,15.8,16.3,15.616666666666667,17.683333333333334,10.533333333333331,13.4,19.0,20.0,22.0,16.0,9.0,11.0,60.8,67.5
23601,1051-52,522201,1,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,1.0,2.0,1.0,7.0,13.0,7.0,11.0,6.0,7.0,12.083333333333334,17.683333333333334,17.316666666666666,14.883333333333333,13.3,15.933333333333334,16.0,30.0,16.0,26.0,14.0,23.0,59.6,79.2
7229,1048-49,522204,2,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,1.0,2.0,2.0,2.0,10.0,5.0,6.0,8.0,9.0,8.0,17.616666666666667,12.816666666666666,14.183333333333334,15.466666666666669,0.5,16.0,23.0,12.0,14.0,17.0,19.0,26.0,60.7,53.7
13667,1051-52,4351103,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,13.7,13.733333333333333,13.433333333333334,16.866666666666667,12.9,14.566666666666666,0.0,0.0,0.0,2.0,2.0,5.0,52.6,42.3
1246,1049-50,621102,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,15.95,14.3,16.933333333333334,13.0,15.2,17.133333333333333,7.0,0.0,0.0,0.0,7.0,0.0,34.1,74.1
18332,1049-50,442601,1,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,15.316666666666666,12.583333333333334,14.666666666666666,11.45,16.183333333333334,10.566666666666666,0.0,2.0,2.0,2.0,0.0,0.0,27.3,49.1
6535,1049-50,612103,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,9.0,7.0,10.0,6.0,4.0,14.85,13.433333333333334,13.783333333333331,16.2,11.683333333333334,13.966666666666669,17.0,24.0,20.0,27.0,16.0,15.0,70.3,71.7
14736,1048-49,442904,2,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,13.75,18.7,10.783333333333331,13.4,15.433333333333334,16.816666666666666,0.0,0.0,4.0,4.0,0.0,8.0,71.5,97.8
12915,1050-51,621102,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,7.0,8.0,10.0,7.0,6.0,4.0,13.9,12.216666666666669,14.366666666666667,14.35,16.433333333333334,13.5,18.0,21.0,24.0,17.0,15.0,13.0,70.8,83.8
3731,1047-48,511403,2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,53.0,45.0,43.0,37.0,36.0,50.0,13.95,15.3,15.916666666666666,18.916666666666668,17.883333333333333,16.133333333333333,128.0,101.0,90.0,87.0,90.0,171.0,68.9,91.6
8306,1048-49,511304,2,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,0.0,1.0,48.0,41.0,48.0,42.0,57.0,37.0,10.7,14.25,12.866666666666667,16.383333333333333,14.366666666666667,17.416666666666668,120.0,102.0,123.0,106.0,141.0,131.0,62.7,79.3
13181,1048-49,452502,1,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,8.0,11.0,5.0,8.0,6.0,16.816666666666666,18.616666666666667,2.6666666666666665,13.766666666666667,15.25,16.9,6.0,16.0,23.0,10.0,17.0,18.0,69.4,52.4
29475,1051-52,4531001,1,4.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,4.0,11.0,12.0,6.0,8.0,6.0,17.916666666666668,18.53333333333333,17.583333333333332,16.05,16.133333333333333,18.433333333333334,9.0,23.0,24.0,12.0,16.0,17.0,56.8,55.3
15621,1051-52,631103,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,5.0,2.0,2.0,7.0,5.0,4.0,6.0,6.0,8.0,15.366666666666667,16.5,17.066666666666666,15.0,12.583333333333334,16.083333333333332,17.0,12.0,10.0,14.0,15.0,28.0,86.7,37.6
10784,1048-49,453903,2,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,16.35,15.466666666666669,16.5,14.083333333333334,17.2,17.033333333333335,2.0,0.0,2.0,0.0,4.0,6.0,67.3,52.2
25067,1052-53,522404,1,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0,0.0,6.0,8.0,6.0,8.0,11.0,4.0,17.916666666666668,18.35,16.933333333333334,14.983333333333333,19.416666666666668,16.3,17.0,21.0,15.0,21.0,29.0,14.0,35.4,70.2
33940,1052-53,4421101,1,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,14.866666666666667,15.166666666666666,19.133333333333333,18.466666666666665,19.1,15.383333333333333,2.0,2.0,0.0,2.0,2.0,3.0,59.0,71.6
